Date,Adj Close,Close,High,Low,Open,Volume,Log_returns
2014-07-01,4458.64990234375,4458.64990234375,4471.60009765625,4424.43017578125,4424.7099609375,1942550000,0.01138406198754337
2014-07-02,4457.72998046875,4457.72998046875,4466.919921875,4450.8701171875,4457.85986328125,1599480000,-0.0002063442541377685
2014-07-03,4485.93017578125,4485.93017578125,4485.93017578125,4463.85009765625,4472.89013671875,1001730000,0.006306207587455367
2014-07-07,4451.52978515625,4451.52978515625,4478.02001953125,4447.60009765625,4477.740234375,1691390000,-0.007698062012302342
2014-07-08,4391.4599609375,4391.4599609375,4443.56005859375,4372.0400390625,4442.8701171875,2221820000,-0.013586072113956916
2014-07-09,4419.02978515625,4419.02978515625,4421.93017578125,4388.009765625,4403.02978515625,1736960000,0.006258429440583738
2014-07-10,4396.2001953125,4396.2001953125,4415.85009765625,4351.0400390625,4352.0400390625,1682920000,-0.005179590534555099
2014-07-11,4415.490234375,4415.490234375,4417.16015625,4389.2900390625,4401.0498046875,1511250000,0.004378290415744983
2014-07-14,4440.419921875,4440.419921875,4451.60009765625,4432.9501953125,4441.39013671875,1579660000,0.005630082715730806
2014-07-15,4416.39013671875,4416.39013671875,4451.93017578125,4389.7001953125,4444.91015625,1772030000,-0.005426297721131238
2014-07-16,4425.97021484375,4425.97021484375,4448.8701171875,4419.7099609375,4446.169921875,2059340000,0.0021668607685143317
2014-07-17,4363.4501953125,4363.4501953125,4425.3798828125,4352.22998046875,4411.52001953125,2055240000,-0.014226438393082439
2014-07-18,4432.14990234375,4432.14990234375,4434.43994140625,4378.22021484375,4379.93994140625,1823580000,0.015621697978812077
2014-07-21,4424.7001953125,4424.7001953125,4432.419921875,4404.509765625,4421.2001953125,1557820000,-0.0016822479111584519
2014-07-22,4456.02001953125,4456.02001953125,4464.1298828125,4443.35009765625,4444.93994140625,1724440000,0.00705347163552784
2014-07-23,4473.7001953125,4473.7001953125,4480.72998046875,4457.9501953125,4468.16015625,1909810000,0.003959855058978666
2014-07-24,4472.10986328125,4472.10986328125,4485.5,4465.93994140625,4481.60986328125,1935090000,-0.00035554791295298155
2014-07-25,4449.56005859375,4449.56005859375,4457.9501953125,4430.43017578125,4448.06005859375,1711430000,-0.005055074420895206
2014-07-28,4444.91015625,4444.91015625,4455.39013671875,4413.919921875,4451.1201171875,1783250000,-0.0010455716091114357
2014-07-29,4442.7001953125,4442.7001953125,4470.97021484375,4441.02978515625,4456.06982421875,2090810000,-0.000497312752388807
2014-07-30,4462.89990234375,4462.89990234375,4476.06005859375,4444.509765625,4468.43994140625,1872430000,0.004536413369256506
2014-07-31,4369.77001953125,4369.77001953125,4430.7998046875,4367.14990234375,4421.2900390625,2273380000,-0.02108837644816366
2014-08-01,4352.64013671875,4352.64013671875,4385.0498046875,4324.02001953125,4363.39013671875,2050340000,-0.003927791637473713
2014-08-04,4383.89013671875,4383.89013671875,4395.3798828125,4343.02978515625,4365.6201171875,1677400000,0.007153900301059917
2014-08-05,4352.83984375,4352.83984375,4383.02001953125,4333.580078125,4364.58984375,1916180000,-0.007108019538199494
2014-08-06,4355.0498046875,4355.0498046875,4378.990234375,4325.0400390625,4326.27978515625,1819310000,0.0005075767089774994
2014-08-07,4334.97021484375,4334.97021484375,4379.7001953125,4321.89013671875,4373.25,1866330000,-0.00462130709351322
2014-08-08,4370.89990234375,4370.89990234375,4373.1201171875,4327.8701171875,4340.8798828125,1759060000,0.008254175863222286
2014-08-11,4401.330078125,4401.330078125,4415.77978515625,4384.14990234375,4387.3798828125,1537880000,0.006937870509444378
2014-08-12,4389.25,4389.25,4407.080078125,4371.83984375,4394.68994140625,1560220000,-0.0027484160594266702
2014-08-13,4434.1298828125,4434.1298828125,4434.31005859375,4403.64013671875,4407.8701171875,1611690000,0.010173033568039965
2014-08-14,4453.0,4453.0,4453.0,4433.93994140625,4438.1298828125,1549820000,0.004246623104344329
2014-08-15,4464.93017578125,4464.93017578125,4482.47021484375,4427.1298828125,4479.64013671875,1799460000,0.002675549743720031
2014-08-18,4508.31005859375,4508.31005859375,4509.16015625,4486.43994140625,4490.52978515625,1571100000,0.0096687973638499
2014-08-19,4527.509765625,4527.509765625,4528.91015625,4513.919921875,4514.259765625,1556560000,0.004249694283452015
2014-08-20,4526.47998046875,4526.47998046875,4533.009765625,4515.72998046875,4517.75,1502290000,-0.00022747654670909206
2014-08-21,4532.10009765625,4532.10009765625,4534.0,4513.81005859375,4526.72021484375,1421730000,0.001240838599455674
2014-08-22,4538.5498046875,4538.5498046875,4547.240234375,4521.77001953125,4534.8701171875,1311810000,0.0014221049621956482
2014-08-25,4557.35009765625,4557.35009765625,4571.14013671875,4547.77978515625,4563.72021484375,1384620000,0.004133800930681096
2014-08-26,4570.64013671875,4570.64013671875,4575.58984375,4556.77978515625,4563.81005859375,1469620000,0.0029119331007525584
2014-08-27,4569.6201171875,4569.6201171875,4575.81005859375,4561.83984375,4574.35009765625,1389470000,-0.00022319266785617993
2014-08-28,4557.7001953125,4557.7001953125,4565.9599609375,4546.6201171875,4552.5498046875,1309580000,-0.0026119229398120234
2014-08-29,4580.27001953125,4580.27001953125,4580.27001953125,4553.77978515625,4571.759765625,1352830000,0.004939799448479135
2014-09-02,4598.18994140625,4598.18994140625,4598.64013671875,4576.81005859375,4592.419921875,1859080000,0.0039047824407363397
2014-09-03,4572.56005859375,4572.56005859375,4610.14013671875,4565.3798828125,4610.14013671875,1897450000,-0.005589499122958149
2014-09-04,4562.2900390625,4562.2900390625,4603.14990234375,4553.31005859375,4581.52001953125,1728700000,-0.002248536921457787
2014-09-05,4582.89990234375,4582.89990234375,4583.0,4542.740234375,4560.6298828125,1641830000,0.004507265197294529
2014-09-08,4592.2900390625,4592.2900390625,4600.39990234375,4570.22998046875,4579.06005859375,1670210000,0.0020468546279993455
2014-09-09,4552.2900390625,4552.2900390625,4599.02978515625,4544.43994140625,4588.830078125,1956550000,-0.008748407203691968
2014-09-10,4586.52001953125,4586.52001953125,4587.10009765625,4544.83984375,4554.14990234375,1808650000,0.007491159204341471
2014-09-11,4591.81005859375,4591.81005859375,4591.81005859375,4559.75,4567.64013671875,1704850000,0.0011527237750751178
2014-09-12,4567.60009765625,4567.60009765625,4590.080078125,4555.68017578125,4588.77001953125,1784170000,-0.005286370389546674
2014-09-15,4518.89990234375,4518.89990234375,4567.47021484375,4506.72998046875,4567.4501953125,1940520000,-0.010719344441448687
2014-09-16,4552.759765625,4552.759765625,4558.240234375,4499.8701171875,4502.10986328125,1879350000,0.007465011202157226
2014-09-17,4562.18994140625,4562.18994140625,4582.39990234375,4539.35986328125,4553.9599609375,1796710000,0.00206916756513705
2014-09-18,4593.43017578125,4593.43017578125,4593.97998046875,4572.6201171875,4575.740234375,1774840000,0.006824301405262368
2014-09-19,4579.7900390625,4579.7900390625,4610.56982421875,4563.43994140625,4606.1298828125,3178490000,-0.0029739058808572376
